apName,protocol,ssid
208,DOT11N5GHZ,NUS_STU
208,DOT11N2_4GNZ,NUS_STU
208,DOT11N2_4GNZ,NUS_STU_2-4GHz
208,DOT11AC,eduroam
209,DOT11AC,NUS_STU
209,DOT11N2_4GNZ,eduroam
209,DOT11N5GHZ,NUS_STU
209,DOT11N2_4GNZ,NUS_STU
209,DOT11N2_4GNZ,NUS_STU_2-4GHz
209,DOT11AC,eduroam
210,DOT11AC,NUS_STU
210,DOT11N5GHZ,NUS_STU
210,DOT11N2_4GNZ,NUS_STU
210,DOT11N2_4GNZ,NUS_STU_2-4GHz
210,DOT11AC,eduroam
211,DOT11N2_4GNZ,NUS_STU
211,DOT11N2_4GNZ,NUS_STU_2-4GHz
212,DOT11N5GHZ,NUS_STU
212,DOT11N2_4GNZ,NUS_STU
212,DOT11N2_4GNZ,NUS_STU_2-4GHz
213,DOT11N2_4GNZ,NUS_STU
213,DOT11N2_4GNZ,NUS_STU_2-4GHz
214,DOT11AC,NUS_STU
214,DOT11N2_4GNZ,NUS_STU_2-4GHz
215,DOT11N2_4GNZ,NUS_STU_2-4GHz
216,DOT11AC,NUS_STU
217,DOT11AC,NUS_STU
217,DOT11N5GHZ,NUS_STU
217,DOT11N2_4GNZ,NUS_STU_2-4GHz
218,DOT11AC,NUS_STU
218,DOT11N2_4GNZ,NUS_STU
218,DOT11N2_4GNZ,NUS_STU_2-4GHz
218,DOT11AC,eduroam
219,DOT11N5GHZ,NUS_STU
219,DOT11N2_4GNZ,NUS_STU
219,DOT11N2_4GNZ,NUS_STU_2-4GHz
220,DOT11AC,NUS_STU
220,DOT11N2_4GNZ,NUS_STU
220,DOT11N2_4GNZ,NUS_STU_2-4GHz
221,DOT11AC,NUS_STU
221,DOT11N5GHZ,NUS_STU
221,DOT11N2_4GNZ,NUS_STU_2-4GHz
222,DOT11N5GHZ,NUS_STU
222,DOT11N2_4GNZ,NUS_STU
222,DOT11N5GHZ,eduroam
222,DOT11N2_4GNZ,NUS_STU_2-4GHz
223,DOT11N5GHZ,NUS_STU
223,DOT11N2_4GNZ,NUS_STU
223,DOT11N5GHZ,eduroam
223,DOT11N2_4GNZ,NUS_STU_2-4GHz
224,DOT11N5GHZ,NUS_STU
224,DOT11N2_4GNZ,NUS_STU
224,DOT11N2_4GNZ,NUS_STU_2-4GHz
225,DOT11N5GHZ,NUS_STU
225,DOT11N2_4GNZ,NUS_STU
225,DOT11N5GHZ,eduroam
225,DOT11N2_4GNZ,NUS_STU_2-4GHz
226,DOT11N2_4GNZ,NUS_STU_2-4GHz
226,DOT11AC,eduroam
227,DOT11N5GHZ,NUS_STU
227,DOT11N2_4GNZ,NUS_STU
227,DOT11N5GHZ,eduroam
227,DOT11N2_4GNZ,NUS_STU_2-4GHz
228,DOT11N2_4GNZ,eduroam
228,DOT11N5GHZ,NUS_STU
228,DOT11N2_4GNZ,NUS_STU
228,DOT11N5GHZ,NUS
228,DOT11N5GHZ,eduroam
228,DOT11N2_4GNZ,NUS_STU_2-4GHz
229,DOT11N2_4GNZ,eduroam
229,DOT11N5GHZ,NUS_STU
229,DOT11N2_4GNZ,NUS_STU
229,DOT11N5GHZ,eduroam
229,DOT11N2_4GNZ,NUS_STU_2-4GHz
230,DOT11N2_4GNZ,eduroam
230,DOT11N5GHZ,NUS_STU
230,DOT11N2_4GNZ,NUS_STU
230,DOT11N5GHZ,eduroam
230,DOT11N2_4GNZ,NUS_STU_2-4GHz
231,DOT11N5GHZ,NUS_STU
231,DOT11N2_4GNZ,NUS_STU
231,DOT11N2_4GNZ,NUS_STU_2-4GHz
232,DOT11N5GHZ,NUS_STU
232,DOT11N2_4GNZ,NUS_STU
232,DOT11N5GHZ,eduroam
232,DOT11N2_4GNZ,NUS_STU_2-4GHz
233,DOT11AC,NUS_STU
233,DOT11N5GHZ,NUS_STU
234,DOT11AC,NUS_STU
234,DOT11AC,eduroam
235,DOT11AC,NUS_STU
235,DOT11N5GHZ,NUS_STU
236,DOT11AC,NUS_STU
236,DOT11N2_4GNZ,eduroam
236,DOT11N5GHZ,NUS_STU
236,DOT11N2_4GNZ,NUS_STU
236,DOT11N2_4GNZ,NUS_STU_2-4GHz
237,DOT11AC,NUS_STU
237,DOT11N5GHZ,NUS_STU
237,DOT11AC,eduroam
238,DOT11N2_4GNZ,NUS_2-4GHz
238,DOT11N2_4GNZ,eduroam
238,DOT11N2_4GNZ,NUS
238,DOT11N5GHZ,NUS_STU
238,DOT11N2_4GNZ,NUS_STU
238,DOT11N5GHZ,NUS
238,DOT11N2_4GNZ,NUS_STU_2-4GHz
239,DOT11AC,NUS_STU
239,DOT11N5GHZ,NUS_STU
239,DOT11N2_4GNZ,NUS_STU
239,DOT11N2_4GNZ,NUS_STU_2-4GHz
240,DOT11N2_4GNZ,eduroam
240,DOT11N5GHZ,NUS_STU
240,DOT11N2_4GNZ,NUS_STU
240,DOT11N2_4GNZ,NUS_STU_2-4GHz
241,DOT11AC,NUS_STU
242,DOT11N2_4GNZ,eduroam
242,DOT11N5GHZ,NUS_STU
242,DOT11N2_4GNZ,NUS_STU
242,DOT11N2_4GNZ,NUS_STU_2-4GHz
243,DOT11AC,NUS_STU
243,DOT11N5GHZ,NUS_STU
243,DOT11AC,eduroam
244,DOT11AC,NUS_STU
244,DOT11N5GHZ,NUS_STU
244,DOT11N2_4GNZ,NUS_STU
244,DOT11N2_4GNZ,NUS_STU_2-4GHz
244,DOT11AC,eduroam
245,DOT11AC,NUS_STU
245,DOT11N2_4GNZ,eduroam
245,DOT11N5GHZ,NUS_STU
245,DOT11N2_4GNZ,NUS_STU
245,DOT11N2_4GNZ,NUS_STU_2-4GHz
246,DOT11N2_4GNZ,eduroam
246,DOT11N5GHZ,NUS_STU
246,DOT11N2_4GNZ,NUS_STU
246,DOT11N5GHZ,eduroam
246,DOT11N2_4GNZ,NUS_STU_2-4GHz
247,DOT11AC,NUS_STU
247,DOT11N2_4GNZ,eduroam
247,DOT11N5GHZ,NUS_STU
247,DOT11N2_4GNZ,NUS_STU
247,DOT11N2_4GNZ,NUS_STU_2-4GHz
248,DOT11AC,NUS_STU
248,DOT11N2_4GNZ,NUS_STU
248,DOT11N2_4GNZ,NUS_STU_2-4GHz
249,DOT11AC,NUS_STU
249,DOT11N5GHZ,NUS_STU
249,DOT11N5GHZ,eduroam
249,DOT11N2_4GNZ,NUS_STU_2-4GHz
250,DOT11AC,NUS_STU
250,DOT11N2_4GNZ,NUS_STU
250,DOT11N2_4GNZ,NUS_STU_2-4GHz
250,DOT11AC,eduroam
251,DOT11N5GHZ,NUS_STU
251,DOT11N2_4GNZ,NUS_STU
251,DOT11N2_4GNZ,NUS_STU_2-4GHz
252,DOT11N2_4GNZ,eduroam
252,DOT11N5GHZ,NUS_STU
252,DOT11N2_4GNZ,NUS_STU
252,DOT11N5GHZ,eduroam
252,DOT11N2_4GNZ,NUS_STU_2-4GHz
253,DOT11N2_4GNZ,eduroam
253,DOT11N5GHZ,NUS_STU
253,DOT11N2_4GNZ,NUS_STU
253,DOT11N2_4GNZ,NUS_STU_2-4GHz
254,DOT11N2_4GNZ,eduroam
254,DOT11N5GHZ,NUS_STU
254,DOT11N2_4GNZ,NUS_STU
254,DOT11N2_4GNZ,NUS_STU_2-4GHz
255,DOT11AC,NUS_STU
255,DOT11N2_4GNZ,NUS_STU
255,DOT11N5GHZ,eduroam
255,DOT11AC,eduroam
256,DOT11N5GHZ,eduroam
256,DOT11N2_4GNZ,NUS_STU_2-4GHz
257,DOT11AC,NUS_STU
257,DOT11N5GHZ,NUS_STU
257,DOT11N2_4GNZ,NUS_STU
257,DOT11N2_4GNZ,NUS_STU_2-4GHz
258,DOT11AC,NUS_STU
258,DOT11N2_4GNZ,NUS_STU
258,DOT11N2_4GNZ,NUS_STU_2-4GHz
258,DOT11AC,eduroam
259,DOT11AC,NUS_STU
259,DOT11N2_4GNZ,NUS_STU
259,DOT11N2_4GNZ,NUS_STU_2-4GHz
260,DOT11AC,NUS_STU
260,DOT11N2_4GNZ,NUS_STU
260,DOT11N2_4GNZ,NUS_STU_2-4GHz
261,DOT11AC,NUS_STU
261,DOT11N2_4GNZ,NUS_STU
261,DOT11N2_4GNZ,NUS_STU_2-4GHz
261,DOT11AC,eduroam
262,DOT11AC,NUS_STU
262,DOT11N5GHZ,NUS_STU
262,DOT11N2_4GNZ,NUS_STU
262,DOT11N2_4GNZ,NUS_STU_2-4GHz
262,DOT11AC,eduroam
263,DOT11AC,NUS_STU
263,DOT11N2_4GNZ,NUS_STU
263,DOT11N2_4GNZ,NUS_STU_2-4GHz
264,DOT11N5GHZ,NUS_STU
264,DOT11N5GHZ,eduroam
264,DOT11N2_4GNZ,NUS_STU_2-4GHz
265,DOT11AC,NUS_STU
266,DOT11AC,NUS_STU
266,DOT11N2_4GNZ,NUS_STU
267,DOT11AC,NUS_STU
267,DOT11N2_4GNZ,NUS_STU
267,DOT11N2_4GNZ,NUS_STU_2-4GHz
267,DOT11AC,eduroam
268,DOT11AC,NUS_STU
268,DOT11N2_4GNZ,NUS_STU_2-4GHz
268,DOT11AC,eduroam
269,DOT11AC,NUS_STU
269,DOT11N2_4GNZ,NUS_STU
269,DOT11N2_4GNZ,NUS_STU_2-4GHz
270,DOT11N5GHZ,NUS_STU
270,DOT11N2_4GNZ,NUS_STU
270,DOT11N5GHZ,eduroam
270,DOT11N2_4GNZ,NUS_STU_2-4GHz
271,DOT11N5GHZ,NUS_STU
271,DOT11N2_4GNZ,NUS_STU
271,DOT11N2_4GNZ,NUS_STU_2-4GHz
272,DOT11N5GHZ,NUS_STU
273,DOT11N5GHZ,NUS_STU
273,DOT11N2_4GNZ,NUS_STU
273,DOT11N2_4GNZ,NUS_STU_2-4GHz
274,DOT11N5GHZ,NUS_STU
274,DOT11N2_4GNZ,NUS_STU
274,DOT11N2_4GNZ,NUS_STU_2-4GHz
275,DOT11N5GHZ,NUS_STU
275,DOT11N2_4GNZ,NUS_STU
275,DOT11N5GHZ,eduroam
275,DOT11N2_4GNZ,NUS_STU_2-4GHz
276,DOT11N5GHZ,NUS_STU
276,DOT11N2_4GNZ,NUS_STU
277,DOT11N5GHZ,NUS_STU
277,DOT11N2_4GNZ,NUS_STU
277,DOT11N2_4GNZ,NUS_STU_2-4GHz
278,DOT11N5GHZ,NUS_STU
278,DOT11N2_4GNZ,NUS_STU
278,DOT11N2_4GNZ,NUS_STU_2-4GHz
279,DOT11AC,NUS_STU
279,DOT11N5GHZ,NUS_STU
279,DOT11N2_4GNZ,NUS_STU
279,DOT11N2_4GNZ,NUS_STU_2-4GHz
280,DOT11N5GHZ,NUS_STU
280,DOT11N2_4GNZ,NUS_STU_2-4GHz
281,DOT11N5GHZ,NUS_STU
282,DOT11AC,NUS_STU
282,DOT11N5GHZ,NUS_STU
282,DOT11N2_4GNZ,NUS_STU
282,DOT11N2_4GNZ,NUS_STU_2-4GHz
282,DOT11AC,eduroam
283,DOT11N5GHZ,NUS_STU
283,DOT11N2_4GNZ,NUS_STU
283,DOT11N2_4GNZ,NUS_STU_2-4GHz
284,DOT11N5GHZ,NUS_STU
284,DOT11N2_4GNZ,NUS_STU
284,DOT11N2_4GNZ,NUS_STU_2-4GHz
285,DOT11AC,NUS_STU
285,DOT11N5GHZ,NUS_STU
285,DOT11N2_4GNZ,NUS_STU
285,DOT11N2_4GNZ,NUS_STU_2-4GHz
285,DOT11AC,eduroam
286,DOT11N5GHZ,NUS_STU
286,DOT11N2_4GNZ,NUS_STU_2-4GHz
287,DOT11N2_4GNZ,NUS_STU_2-4GHz
288,DOT11AC,NUS_STU
288,DOT11N2_4GNZ,NUS_STU
288,DOT11N2_4GNZ,NUS_STU_2-4GHz
289,DOT11N5GHZ,NUS_STU
289,DOT11N2_4GNZ,NUS_STU
289,DOT11N2_4GNZ,NUS_STU_2-4GHz
290,DOT11AC,NUS_STU
290,DOT11N2_4GNZ,NUS_STU
290,DOT11N2_4GNZ,NUS_STU_2-4GHz
291,DOT11N5GHZ,NUS_STU
291,DOT11N2_4GNZ,NUS_STU
291,DOT11N2_4GNZ,NUS_STU_2-4GHz
292,DOT11N2_4GNZ,NUS_STU_2-4GHz
293,DOT11N5GHZ,NUS_STU
293,DOT11N2_4GNZ,NUS_STU
293,DOT11N5GHZ,eduroam
293,DOT11N2_4GNZ,NUS_STU_2-4GHz
294,DOT11AC,NUS_STU
294,DOT11N5GHZ,NUS_STU
294,DOT11N2_4GNZ,NUS_STU
294,DOT11N2_4GNZ,NUS_STU_2-4GHz
294,DOT11AC,eduroam
295,DOT11AC,NUS_STU
295,DOT11N2_4GNZ,eduroam
295,DOT11N5GHZ,NUS_STU
295,DOT11N2_4GNZ,NUS_STU
295,DOT11N5GHZ,eduroam
295,DOT11N2_4GNZ,NUS_STU_2-4GHz
295,DOT11AC,eduroam
296,DOT11AC,NUS_STU
296,DOT11N2_4GNZ,NUS_STU
296,DOT11N2_4GNZ,NUS_STU_2-4GHz
296,DOT11AC,eduroam
297,DOT11N5GHZ,NUS_STU
297,DOT11N2_4GNZ,NUS_STU
297,DOT11N2_4GNZ,NUS_STU_2-4GHz
298,DOT11AC,NUS_STU
299,DOT11AC,NUS_STU
299,DOT11N2_4GNZ,NUS_STU
300,DOT11AC,NUS_STU
301,DOT11AC,NUS_STU
301,DOT11N2_4GNZ,NUS_STU_2-4GHz
302,DOT11N5GHZ,NUS_STU
302,DOT11N2_4GNZ,NUS_STU
302,DOT11N5GHZ,eduroam
302,DOT11N2_4GNZ,NUS_STU_2-4GHz
303,DOT11AC,NUS_STU
303,DOT11N2_4GNZ,eduroam
303,DOT11N5GHZ,NUS_STU
303,DOT11N2_4GNZ,NUS_STU
303,DOT11N2_4GNZ,NUS_STU_2-4GHz
303,DOT11AC,eduroam
304,DOT11N2_4GNZ,NUS_STU
304,DOT11N2_4GNZ,NUS_STU_2-4GHz
305,DOT11N2_4GNZ,NUS_STU
306,DOT11N5GHZ,NUS_STU
306,DOT11N2_4GNZ,NUS_STU
306,DOT11N2_4GNZ,NUS_STU_2-4GHz
307,DOT11N2_4GNZ,NUS_STU
307,DOT11N2_4GNZ,NUS_STU_2-4GHz
308,DOT11N2_4GNZ,NUS_STU_2-4GHz
309,DOT11N5GHZ,NUS_STU
309,DOT11N2_4GNZ,NUS_STU
309,DOT11N2_4GNZ,NUS_STU_2-4GHz
310,DOT11N5GHZ,NUS_STU
310,DOT11N2_4GNZ,NUS_STU
310,DOT11N2_4GNZ,NUS_STU_2-4GHz
311,DOT11N5GHZ,NUS_STU
311,DOT11N2_4GNZ,NUS_STU
311,DOT11N5GHZ,eduroam
311,DOT11N2_4GNZ,NUS_STU_2-4GHz
312,DOT11AC,NUS_STU
313,DOT11N5GHZ,NUS_STU
313,DOT11N2_4GNZ,NUS_STU
313,DOT11N5GHZ,eduroam
313,DOT11N2_4GNZ,NUS_STU_2-4GHz
314,DOT11N5GHZ,NUS_STU
314,DOT11N2_4GNZ,NUS_STU
314,DOT11N2_4GNZ,NUS_STU_2-4GHz
315,DOT11N5GHZ,NUS_STU
315,DOT11N2_4GNZ,NUS_STU
315,DOT11N5GHZ,eduroam
316,DOT11AC,NUS_STU
316,DOT11N2_4GNZ,NUS_STU
316,DOT11N2_4GNZ,NUS_STU_2-4GHz
317,DOT11AC,NUS_STU
317,DOT11N2_4GNZ,NUS_STU
317,DOT11N2_4GNZ,NUS_STU_2-4GHz
317,DOT11AC,eduroam
318,DOT11N5GHZ,NUS_STU
318,DOT11N2_4GNZ,NUS_STU_2-4GHz
319,DOT11AC,NUS_STU
319,DOT11N2_4GNZ,NUS_STU
319,DOT11N2_4GNZ,NUS_STU_2-4GHz
319,DOT11AC,eduroam
320,DOT11N5GHZ,NUS_STU
320,DOT11N2_4GNZ,NUS_STU
320,DOT11N5GHZ,eduroam
320,DOT11N2_4GNZ,NUS_STU_2-4GHz
321,DOT11N5GHZ,NUS_STU
321,DOT11N2_4GNZ,NUS_STU
321,DOT11N2_4GNZ,NUS_STU_2-4GHz
322,DOT11AC,NUS_STU
322,DOT11N2_4GNZ,eduroam
322,DOT11N5GHZ,NUS_STU
322,DOT11N2_4GNZ,NUS_STU
322,DOT11N2_4GNZ,NUS_STU_2-4GHz
322,DOT11AC,eduroam
323,DOT11N5GHZ,NUS_STU
323,DOT11N2_4GNZ,NUS_STU
323,DOT11N2_4GNZ,NUS_STU_2-4GHz
324,DOT11N5GHZ,NUS_STU
324,DOT11N2_4GNZ,NUS_STU
324,DOT11N2_4GNZ,NUS_STU_2-4GHz
325,DOT11AC,NUS_STU
325,DOT11N2_4GNZ,NUS_STU
325,DOT11AC,eduroam
326,DOT11AC,NUS_STU
327,DOT11AC,NUS_STU
327,DOT11N5GHZ,NUS_STU
327,DOT11AC,eduroam
328,DOT11AC,NUS_STU
328,DOT11N5GHZ,NUS_STU
329,DOT11AC,NUS_STU
329,DOT11N2_4GNZ,NUS_STU
329,DOT11N2_4GNZ,NUS_STU_2-4GHz
330,DOT11AC,NUS_STU
330,DOT11N2_4GNZ,eduroam
330,DOT11N5GHZ,NUS_STU
330,DOT11N2_4GNZ,NUS_STU
330,DOT11N2_4GNZ,NUS_STU_2-4GHz
330,DOT11AC,eduroam
331,DOT11AC,NUS_STU
331,DOT11N2_4GNZ,NUS_STU
331,DOT11N2_4GNZ,NUS_STU_2-4GHz
332,DOT11AC,NUS_STU
332,DOT11N2_4GNZ,eduroam
332,DOT11N5GHZ,NUS_STU
332,DOT11N2_4GNZ,NUS_STU
332,DOT11N2_4GNZ,NUS_STU_2-4GHz
333,DOT11AC,NUS_STU
333,DOT11N2_4GNZ,NUS_STU
333,DOT11N2_4GNZ,NUS_STU_2-4GHz
334,DOT11AC,NUS_STU
335,DOT11AC,NUS_STU
335,DOT11N2_4GNZ,NUS_STU
335,DOT11N2_4GNZ,NUS_STU_2-4GHz
336,DOT11AC,NUS_STU
336,DOT11N2_4GNZ,NUS_STU
336,DOT11N2_4GNZ,NUS_STU_2-4GHz
337,DOT11AC,NUS_STU
337,DOT11N5GHZ,NUS_STU
338,DOT11AC,NUS_STU
338,DOT11N2_4GNZ,NUS_STU_2-4GHz
339,DOT11AC,NUS_STU
339,DOT11N2_4GNZ,NUS_STU_2-4GHz
340,DOT11AC,NUS_STU
340,DOT11N2_4GNZ,NUS_STU
341,DOT11AC,NUS_STU
341,DOT11N5GHZ,NUS_STU
341,DOT11AC,eduroam
342,DOT11AC,NUS_STU
342,DOT11N2_4GNZ,eduroam
342,DOT11N5GHZ,NUS_STU
342,DOT11N2_4GNZ,NUS_STU
342,DOT11N2_4GNZ,NUS_STU_2-4GHz
343,DOT11AC,NUS_STU
343,DOT11N5GHZ,NUS_STU
343,DOT11AC,eduroam
344,DOT11AC,NUS_STU
344,DOT11N2_4GNZ,eduroam
344,DOT11N5GHZ,NUS_STU
344,DOT11N2_4GNZ,NUS_STU
344,DOT11N2_4GNZ,NUS_STU_2-4GHz
344,DOT11AC,eduroam
345,DOT11AC,NUS_STU
345,DOT11N5GHZ,NUS_STU
345,DOT11N2_4GNZ,NUS_STU
345,DOT11N2_4GNZ,NUS_STU_2-4GHz
345,DOT11AC,eduroam
346,DOT11AC,NUS_STU
346,DOT11N2_4GNZ,eduroam
346,DOT11N5GHZ,NUS_STU
346,DOT11N2_4GNZ,NUS_STU
346,DOT11N2_4GNZ,NUS_STU_2-4GHz
347,DOT11AC,NUS_STU
347,DOT11N5GHZ,NUS_STU
347,DOT11N2_4GNZ,NUS_STU
347,DOT11N2_4GNZ,NUS_STU_2-4GHz
347,DOT11AC,eduroam
348,DOT11AC,NUS_STU
348,DOT11N2_4GNZ,NUS_STU_2-4GHz
349,DOT11AC,NUS_STU
349,DOT11N2_4GNZ,NUS_STU_2-4GHz
350,DOT11AC,NUS_STU
350,DOT11N2_4GNZ,NUS_STU
350,DOT11N2_4GNZ,NUS_STU_2-4GHz
351,DOT11AC,NUS_STU
351,DOT11N2_4GNZ,eduroam
351,DOT11N2_4GNZ,NUS_STU
351,DOT11N2_4GNZ,NUS_STU_2-4GHz
351,DOT11AC,eduroam
352,DOT11AC,NUS_STU
352,DOT11N2_4GNZ,NUS_STU
352,DOT11N2_4GNZ,NUS_STU_2-4GHz
353,DOT11AC,NUS_STU
354,DOT11AC,NUS_STU
354,DOT11N2_4GNZ,NUS_STU
355,DOT11AC,NUS_STU
355,DOT11N5GHZ,NUS_STU
355,DOT11N2_4GNZ,NUS_STU
355,DOT11N2_4GNZ,NUS_STU_2-4GHz
355,DOT11AC,eduroam
356,DOT11AC,NUS_STU
356,DOT11N2_4GNZ,eduroam
356,DOT11N5GHZ,NUS_STU
356,DOT11N2_4GNZ,NUS_STU
356,DOT11N2_4GNZ,NUS_STU_2-4GHz
356,DOT11AC,eduroam
357,DOT11AC,NUS_STU
357,DOT11N2_4GNZ,NUS_STU
358,DOT11AC,NUS_STU
358,DOT11N5GHZ,NUS_STU
358,DOT11AC,eduroam
359,DOT11AC,NUS_STU
359,DOT11AC,NUS
359,DOT11N5GHZ,NUS_STU
359,DOT11N5GHZ,eduroam
359,DOT11AC,eduroam
360,DOT11AC,NUS_STU
360,DOT11N2_4GNZ,eduroam
360,DOT11N5GHZ,NUS_STU
360,DOT11N2_4GNZ,NUS_STU
360,DOT11N2_4GNZ,NUS_STU_2-4GHz
360,DOT11AC,eduroam
361,DOT11N2_4GNZ,eduroam
361,DOT11N5GHZ,NUS_STU
361,DOT11N2_4GNZ,NUS_STU
361,DOT11N5GHZ,eduroam
361,DOT11N2_4GNZ,NUS_STU_2-4GHz
362,DOT11AC,NUS_STU
362,DOT11N5GHZ,NUS_STU
362,DOT11N2_4GNZ,NUS_STU
362,DOT11N2_4GNZ,NUS_STU_2-4GHz
363,DOT11AC,NUS_STU
364,DOT11N2_4GNZ,NUS_STU_2-4GHz
365,DOT11AC,NUS_STU
365,DOT11N2_4GNZ,NUS_STU
365,DOT11N2_4GNZ,NUS_STU_2-4GHz
366,DOT11AC,NUS_STU
366,DOT11N5GHZ,NUS_STU
366,DOT11N2_4GNZ,NUS_STU
366,DOT11N2_4GNZ,NUS_STU_2-4GHz
366,DOT11AC,eduroam
367,DOT11N5GHZ,NUS_STU
367,DOT11N2_4GNZ,NUS_STU
367,DOT11N2_4GNZ,NUS_STU_2-4GHz
368,DOT11AC,NUS_STU
368,DOT11N2_4GNZ,NUS_STU_2-4GHz
369,DOT11AC,NUS_STU
369,DOT11N2_4GNZ,NUS_STU
370,DOT11AC,NUS_STU
370,DOT11N2_4GNZ,NUS_STU_2-4GHz
371,DOT11AC,NUS_STU
372,DOT11AC,NUS_STU
372,DOT11N5GHZ,NUS_STU
373,DOT11AC,NUS_STU
373,DOT11N2_4GNZ,NUS_STU_2-4GHz
374,DOT11AC,NUS_STU
374,DOT11N2_4GNZ,eduroam
374,DOT11N2_4GNZ,NUS_STU
374,DOT11N2_4GNZ,NUS_STU_2-4GHz
374,DOT11AC,eduroam
375,DOT11AC,NUS_STU
375,DOT11N5GHZ,NUS_STU
375,DOT11AC,eduroam
376,DOT11AC,NUS_STU
376,DOT11N2_4GNZ,NUS_STU
376,DOT11N2_4GNZ,NUS_STU_2-4GHz
376,DOT11AC,eduroam
377,DOT11AC,NUS_STU
377,DOT11N2_4GNZ,NUS_STU
377,DOT11N2_4GNZ,NUS_STU_2-4GHz
378,DOT11AC,NUS_STU
379,DOT11AC,NUS_STU
379,DOT11N2_4GNZ,NUS_STU
379,DOT11N2_4GNZ,NUS_STU_2-4GHz
380,DOT11N2_4GNZ,eduroam
380,DOT11N2_4GNZ,NUS_STU_2-4GHz
381,DOT11N5GHZ,NUS_STU
381,DOT11N2_4GNZ,NUS_STU
381,DOT11N5GHZ,eduroam
381,DOT11N2_4GNZ,NUS_STU_2-4GHz
382,DOT11N2_4GNZ,eduroam
382,DOT11N5GHZ,NUS_STU
382,DOT11N2_4GNZ,NUS_STU
382,DOT11N5GHZ,eduroam
382,DOT11N2_4GNZ,NUS_STU_2-4GHz
383,DOT11N2_4GNZ,eduroam
383,DOT11N5GHZ,NUS_STU
383,DOT11N2_4GNZ,NUS_STU
383,DOT11N5GHZ,eduroam
383,DOT11N2_4GNZ,NUS_STU_2-4GHz
384,DOT11N5GHZ,NUS_STU
384,DOT11N2_4GNZ,NUS_STU
384,DOT11N2_4GNZ,NUS_STU_2-4GHz
385,DOT11N5GHZ,NUS_STU
385,DOT11N2_4GNZ,NUS_STU
385,DOT11N2_4GNZ,NUS_STU_2-4GHz
386,DOT11N5GHZ,NUS_STU
386,DOT11N2_4GNZ,NUS_STU
386,DOT11N2_4GNZ,NUS_STU_2-4GHz
387,DOT11N2_4GNZ,NUS_STU_2-4GHz
388,DOT11AC,NUS_STU
388,DOT11N2_4GNZ,NUS_STU
388,DOT11N2_4GNZ,NUS_STU_2-4GHz
388,DOT11AC,eduroam
389,DOT11AC,NUS_STU
389,DOT11N2_4GNZ,NUS_STU
389,DOT11N2_4GNZ,NUS_STU_2-4GHz
389,DOT11AC,eduroam
390,DOT11AC,NUS_STU
390,DOT11N2_4GNZ,NUS_STU
390,DOT11N2_4GNZ,NUS_STU_2-4GHz
391,DOT11N2_4GNZ,eduroam
391,DOT11N2_4GNZ,NUS_STU_2-4GHz
392,DOT11N5GHZ,NUS_STU
392,DOT11N2_4GNZ,NUS_STU
392,DOT11N2_4GNZ,NUS_STU_2-4GHz
393,DOT11N2_4GNZ,NUS_STU
393,DOT11N2_4GNZ,NUS_STU_2-4GHz
394,DOT11N5GHZ,NUS_STU
394,DOT11N2_4GNZ,NUS_STU
394,DOT11N2_4GNZ,NUS_STU_2-4GHz
395,DOT11N5GHZ,NUS_STU
395,DOT11N2_4GNZ,NUS_STU
395,DOT11N2_4GNZ,NUS_STU_2-4GHz
396,DOT11N5GHZ,NUS_STU
396,DOT11N2_4GNZ,NUS_STU
396,DOT11N5GHZ,eduroam
396,DOT11N2_4GNZ,NUS_STU_2-4GHz
397,DOT11N2_4GNZ,NUS_STU_2-4GHz
398,DOT11AC,NUS_STU
398,DOT11N2_4GNZ,NUS_STU
399,DOT11AC,NUS_STU
399,DOT11N2_4GNZ,NUS_STU
399,DOT11N5GHZ,eduroam
399,DOT11N2_4GNZ,NUS_STU_2-4GHz
399,DOT11AC,eduroam
400,DOT11N5GHZ,NUS_STU
400,DOT11N2_4GNZ,NUS_STU
400,DOT11N2_4GNZ,NUS_STU_2-4GHz
401,DOT11N5GHZ,NUS_STU
401,DOT11N2_4GNZ,NUS_STU
401,DOT11N5GHZ,eduroam
401,DOT11N2_4GNZ,NUS_STU_2-4GHz
402,DOT11N2_4GNZ,eduroam
402,DOT11N5GHZ,NUS_STU
402,DOT11N2_4GNZ,NUS_STU
402,DOT11N5GHZ,eduroam
402,DOT11N2_4GNZ,NUS_STU_2-4GHz
403,DOT11N5GHZ,NUS_STU
403,DOT11N2_4GNZ,NUS_STU
403,DOT11N2_4GNZ,NUS_STU_2-4GHz
404,DOT11N5GHZ,NUS_STU
404,DOT11N2_4GNZ,NUS_STU
404,DOT11N2_4GNZ,NUS_STU_2-4GHz
405,DOT11N5GHZ,NUS_STU
405,DOT11N2_4GNZ,NUS_STU
405,DOT11N2_4GNZ,NUS_STU_2-4GHz
406,DOT11N2_4GNZ,NUS_2-4GHz
406,DOT11N2_4GNZ,NUS_STU
406,DOT11N2_4GNZ,NUS_STU_2-4GHz
407,DOT11N5GHZ,NUS_STU
407,DOT11N2_4GNZ,NUS_STU_2-4GHz
408,DOT11N2_4GNZ,eduroam
408,DOT11N5GHZ,NUS_STU
408,DOT11N2_4GNZ,NUS_STU
408,DOT11N2_4GNZ,NUS_STU_2-4GHz
409,DOT11N5GHZ,NUS_STU
409,DOT11N2_4GNZ,NUS_STU_2-4GHz
